tic,score,vol20,off_lo60,mom20,volsurge,liq,px,r_hari,ara_60h
SRSN,0.914405684754522,0.057229524363725415,0.5043096163596423,0.31089837997054515,17.584835842447205,11383949250.0,129.0,0.11206896551724133,0
AYLS,0.9105297157622739,0.0874487323927915,0.5780236305048336,0.10089171974522304,30.648659953461728,284260650.0,174.0,-0.12121212121212122,1
HBAT,0.9102067183462532,0.05234244473813652,0.6569650742673621,0.5823270078589222,4.677747810728422,305112900.0,390.0,0.0714285714285714,0
FOLK,0.9072997416020672,0.08102215476871326,0.5206750463919323,0.45194397084879423,2.8420170710960853,6783758900.0,244.0,0.016666666666666607,0
BKDP,0.8950258397932817,0.07059375728284821,1.0385887864148722,0.2173913043478255,2.090248691551492,673249650.0,168.0,-0.045454545454545414,1
ULTJ,0.893733850129199,0.03764343373760361,0.5291149038275482,0.35045822463041043,46.82809500075481,5358989000.0,2060.0,0.08421052631578951,0
CASH,0.8921188630490956,0.042625611069835395,0.8525039335588758,0.25806451612903203,5.8973050215288145,329535100.0,272.0,0.0,0
ASLI,0.8895348837209303,0.08540082012989887,0.4089060308555401,0.23447004608294963,3.7703508619020933,27654353300.0,362.0,-0.07179487179487176,1
ELIT,0.8875968992248062,0.09557834882930986,0.3934032244619474,0.3352517985611507,2.3360442921584506,6878870000.0,272.0,-0.04225352112676062,1
VISI,0.8830749354005168,0.06569839176023212,0.5556921760979385,0.2918660287081347,2.1971182914820973,897245500.0,1215.0,-0.012195121951219523,1
SINI,0.8830749354005167,0.0695197818631627,1.3755325150884938,0.9200374250246435,1.2982754449775107,160274532500.0,16900.0,0.005952380952380931,0
ACST,0.881782945736434,0.05353272366439671,0.5640056683986769,0.2952833927863656,2.8764503227872025,74336900.0,114.0,0.08571428571428563,0
VOKS,0.8811369509043927,0.06644270012780634,0.40243557840429434,0.1811857229280096,6.414739088957365,113000200.0,284.0,-0.09554140127388533,2
PGUN,0.8791989664082688,0.06430407154221021,0.3950394671475097,0.2673887969510056,4.42952700156448,875690000.0,9525.0,-0.052238805970149294,1
RONY,0.8762919896640826,0.06599956440738775,0.5188008130081294,0.2515440175860988,2.197335538404998,27210000.0,1470.0,-0.01342281879194629,3
MSJA,0.875,0.08350890708578937,1.0226359774679112,0.8612049370127253,1.1538999246632986,7998691050.0,815.0,-0.01807228915662651,0
JECC,0.8720930232558138,0.0728969477319172,0.3786259541984729,0.30263869688044687,2.617321210749362,39760500.0,840.0,-0.00591715976331364,1
PIPA,0.8695090439276486,0.0855693401376376,0.6366453246374499,0.2977354187031602,1.383584811712559,33513987800.0,178.0,-0.011111111111111072,0
LAPD,0.8666020671834624,0.08813187312387828,0.33127640036730965,0.1616666666666664,3.6918290500416324,1964145550.0,82.0,-0.046511627906976716,2
TRIM,0.8640180878552972,0.03737377936321133,0.5220293724966616,0.34453781512604986,4.663135996839728,392371250.0,840.0,-0.0117647058823529,0
MUTU,0.8640180878552972,0.0457818391257282,0.3651320754716967,0.29199999999999937,6.480914648984025,2080028550.0,136.0,0.030303030303030276,0
NATO,0.8636950904392764,0.0869900437219032,0.6563934802571159,0.3983042635658911,1.1964588127921358,297753250.0,1085.0,0.028436018957346043,2
MOLI,0.8607881136950903,0.03899556188150344,0.4423076923076894,0.19147157190635378,14.285004191262331,1335516500.0,380.0,0.08571428571428563,0
BMSR,0.8546511627906976,0.06072443829313481,0.33037015447391394,0.17763157894736858,5.114886746580807,10653100.0,358.0,-0.011049723756906049,0
FUJI,0.8514211886304909,0.09557561963880366,0.6972065421913427,0.5489069414173429,0.9728370631524362,939335100.0,286.0,-0.027210884353741527,2
AIMS,0.849483204134367,0.06298932478017687,0.4702666585676971,0.24172779972297764,1.7321128235868608,225878300.0,515.0,0.01980198019801982,1
ICON,0.8472222222222223,0.055080235315461926,0.5055307474535222,0.0967385295743508,3.437898106941456,3481421650.0,155.0,-0.01273885350318471,0
BIKE,0.8436692506459947,0.08197414171509215,0.63768115942029,0.5789948163173315,0.9908549835600338,356068250.0,1130.0,0.09708737864077666,1
VICI,0.8401162790697675,0.051782658096081575,0.7470321605870924,0.6451219512195119,1.1594939343851007,5606150500.0,1140.0,-0.05785123966942152,0
AREA,0.8401162790697675,0.04866609349628413,0.528445135487082,0.21289329685362524,1.8033694645048883,618311900.0,328.0,0.0,0
GTRA,0.8372093023255814,0.058857322245554324,0.4296312324193978,0.11607142857142794,2.737791834228127,122616700.0,250.0,0.024590163934426146,1
BYAN,0.834625322997416,0.0820108110838534,0.35539215686274495,0.045333160647325954,7.725509192567815,20478500000.0,13825.0,0.19956616052060738,4
CSMI,0.8326873385012921,0.09760677655043304,1.5471110396162682,0.17720530835284953,0.9004048593058599,2253091350.0,174.0,-0.0984455958549223,2
CAMP,0.829780361757106,0.04420278351678101,0.21730138354015183,0.18128654970760238,204.99918329998343,95077750.0,202.0,0.19526627218934922,0
SSMS,0.8297803617571059,0.06222275583438109,0.505412743059803,0.2756756756756762,1.2805773989348626,11568881750.0,1180.0,0.02164502164502169,0
UVCR,0.8288113695090439,0.04283525059915485,0.3873023097053123,0.19276106627537226,2.862120078878281,7316158450.0,178.0,0.02298850574712641,0
LFLO,0.8233204134366925,0.030506445987893163,0.3297872340425525,0.23762376237623717,30.286820534647756,3641650.0,625.0,0.07758620689655182,0
KKES,0.8197674418604651,0.08964891068840894,1.1777796015992297,0.22831787010891436,0.787174555251178,3658084450.0,87.0,-0.05434782608695654,1
POLU,0.8191214470284238,0.07296700951010725,0.31851164739149307,0.3067654411786511,1.365191863724028,263142500.0,17000.0,-0.01449275362318836,1
SHID,0.8187984496124031,0.08513836004323458,0.3611111111111116,0.3488530161427359,1.1214541191483403,38555300.0,735.0,-0.045454545454545414,2
AGII,0.8058785529715763,0.03249797116268549,0.2592592592592593,0.17801346955605424,19.317902191665116,338601000.0,3740.0,0.1032448377581121,0
SCCO,0.8049095607235143,0.050580782105560676,0.22439765597050143,0.13902551349359804,5.872264528157783,111292500.0,2620.0,-0.054151624548736454,0
AMMN,0.804263565891473,0.03471924495356562,0.4212683985909045,0.11120606195001348,3.8100979260932113,320349908500.0,4680.0,-0.04489795918367345,0
ERAA,0.8036175710594315,0.03871671102526444,0.7017395559905677,0.2928062514364511,1.180314997270762,65448030550.0,625.0,0.008064516129032251,0
TIFA,0.8020025839793281,0.06404082616671174,0.3817489075144862,0.005932473323777776,20.02146235103493,33388700.0,310.0,0.026490066225165476,3
NICE,0.7997416020671835,0.06588381820361666,0.45264847512038564,0.34004006619632476,0.9485610633258048,660779600.0,362.0,0.011173184357541999,1
HOMI,0.7984496124031008,0.04247599235182947,0.48205911222597764,0.2446418758014277,1.278500268119166,788268900.0,254.0,0.024193548387096753,0
MBTO,0.7978036175710594,0.055006135363517,0.410206489675516,0.16537467700258368,1.3038640470062717,629473450.0,154.0,-0.006451612903225823,0
FORU,0.7968346253229974,0.11018387022390011,0.21370967741935476,0.09290061230585422,2.073037186929063,11842104500.0,3010.0,-0.1497175141242938,2
BRMS,0.7968346253229974,0.03535394006631478,0.3894435156436571,0.11483870967741883,3.2983284491809486,190477352750.0,720.0,-0.020408163265306145,0
IRSX,0.7968346253229974,0.0386740621290095,0.5913839605109514,0.08609593199757137,1.8796252250731023,19661667500.0,416.0,0.014634146341463428,0
ECII,0.7948966408268734,0.03296700241723598,0.5074669606315172,0.07768677091089571,3.0968707504752735,237600100.0,167.0,0.006024096385542244,1
KIJA,0.7929586563307494,0.10453509875256058,0.38339285714285687,0.23983739837398343,0.8691363161304198,78291973350.0,180.0,-0.0055248618784530246,1
FLMC,0.792312661498708,0.06681711841485996,0.7419499105545606,0.19186046511627874,0.8124953120663662,853254400.0,95.0,-0.09523809523809523,0
BEEF,0.7910206718346253,0.03900009125185123,2.5958418180672083,0.0781909196231445,1.342741989320153,2516590400.0,418.0,-0.004761904761904745,1
CRSN,0.790374677002584,0.03255075738073572,0.37077588009439166,0.09292062148600477,5.399219560329315,194172600.0,138.0,0.045454545454545414,0
SOHO,0.789405684754522,0.07769367266777076,0.4716756040130303,0.36718596991008634,0.7489948807137166,137421500.0,1620.0,-0.006134969325153339,1
GRIA,0.789405684754522,0.07433628625528431,1.090496797645835,0.4702702702702697,0.549812350147034,538089950.0,170.0,-0.005847953216374324,0
JAWA,0.7890826873385013,0.05924334834100622,0.4863126928631232,0.2094465648854955,0.9836343504086217,1080174050.0,156.0,-0.025000000000000022,0
INCI,0.7871447028423773,0.03677893515153088,0.2663017414793951,0.17202309619784262,3.1265650794513475,73598500.0,815.0,0.012422360248447228,0
LUCY,0.7861757105943152,0.0751017340918908,0.34539936664320936,0.05373936408419189,1.773798803095047,22405889400.0,362.0,-0.010928961748633892,0
SPRE,0.7858527131782945,0.041539614517449724,0.24419867680458252,0.11405835543766574,4.09493850061148,246205700.0,98.0,-0.05769230769230771,0
TUGU,0.7816537467700257,0.036274797644444516,0.356593673965937,0.0979625059076834,2.7721974098730664,2993077250.0,1590.0,-0.033434650455927084,0
RSCH,0.7810077519379846,0.03169860761552339,0.6792385057471269,0.37783672266430846,1.0959077626866895,9136510700.0,440.0,-0.004524886877828038,0
TRJA,0.7806847545219637,0.05013259060209646,0.23458118307586262,0.04032258064516103,17.076284872631973,97834600.0,129.0,-0.03007518796992481,0
KBLM,0.7784237726098191,0.02721689817214862,0.30212765957446797,0.21589403973509969,5.206836488461407,47076800.0,372.0,-0.015873015873015928,0
TGUK,0.7781007751937985,0.07667466286823822,0.6031746031746039,0.26250000000000084,0.6441450668106975,742803950.0,101.0,-0.08181818181818179,0
TNCA,0.7761627906976745,0.03759802728429713,0.2941390607935932,0.07046070460704623,5.301674911344239,269032150.0,180.0,-0.01098901098901095,0
PLAN,0.7745478036175711,0.06268568581340107,0.8673050615595075,0.6707466340269277,0.5171650450772115,565751500.0,65.0,0.0,0
BWPT,0.7722868217054264,0.07813111168375228,0.48093298778230387,0.19850187265917674,0.7408851429831447,34457092900.0,120.0,-0.032258064516129004,0
PSAB,0.7703488372093024,0.05228557687768291,0.533202994328023,0.20493358633776104,0.8400757714296316,39344645000.0,560.0,-0.008849557522123908,0
ARCI,0.7700258397932817,0.030673009831472853,0.5872869814862529,0.15165768909794441,1.4270755748762998,58794376750.0,1380.0,0.029850746268656803,0
SOCI,0.7700258397932817,0.040062384802839884,0.7794351444870475,0.14280652019844076,0.9899393844311444,12359283500.0,645.0,0.040322580645161255,0
SMDR,0.7693798449612403,0.027769880938564966,0.39510808270676634,0.2557119205298011,1.8635995744886995,6599401700.0,394.0,-0.01005025125628145,0
TRIN,0.7671188630490956,0.06840497056018817,0.12314840554386253,0.12314840554386253,5.601360309519157,10845002400.0,358.0,0.04069767441860472,0
PPRI,0.766795865633075,0.06604433735817125,0.32398933514950534,0.2665245202558637,0.8988950194642248,714297650.0,165.0,-0.046242774566473965,0
BLUE,0.7658268733850129,0.05717346416179075,0.3104595550010394,0.26090436174469755,1.0022677354374245,813146000.0,2990.0,-0.009933774834437137,0
CENT,0.7651808785529716,0.07605464004418248,0.4568654646324546,0.24366564053990047,0.6857242014936555,1315075650.0,104.0,-0.018867924528301883,0
NICK,0.7622739018087855,0.058779401948573916,1.4588966163944668,0.5465081196201969,0.44233199107258836,42341500.0,2820.0,0.014388489208633004,1
PKPK,0.7613049095607236,0.04406421682973527,0.6140941881039865,0.11842487648939248,0.9739899152232306,3328978000.0,4300.0,0.0,0
TRUK,0.7613049095607235,0.0839460215724675,2.2489952060432885,0.9363636363636358,0.28474999962078634,329629500.0,1420.0,0.09652509652509655,4
INET,0.7580749354005168,0.06868210010921232,0.540150820133315,0.24043956043955994,0.6040314225506384,220529048700.0,332.0,-0.017751479289940808,1
WIRG,0.7551679586563307,0.051721898586901086,0.33720330237358054,0.0655838815789469,1.4609502257874394,13171459000.0,73.0,-0.03947368421052633,0
MEDS,0.7545219638242893,0.08846414665003363,0.21078125000000125,0.06296296296296355,1.582274574415836,2749811550.0,82.0,-0.046511627906976716,1
DEWI,0.750968992248062,0.02763205240699589,0.5864646862089304,0.2615769712140177,1.1374472050212927,7202081700.0,189.0,0.032786885245901676,0
MINE,0.748062015503876,0.035264981086081906,0.4527674078883308,0.2984912229798349,0.9081091149875871,538994700.0,306.0,0.0,0
VTNY,0.748062015503876,0.047831137162411504,0.5441392980811148,0.13460509894811867,0.8239948766003081,2013584850.0,74.0,-0.038961038961038974,0
POWR,0.7474160206718348,0.03608628465380157,0.33510034078000683,0.14554905782975935,1.3417296294009977,7686623500.0,1025.0,0.009852216748768461,0
KJEN,0.7467700258397933,0.04345748164310492,0.570969696969696,-0.018143939393939768,5.503764625077227,1169844250.0,161.0,-0.030120481927710885,0
GDST,0.7451550387596899,0.02229047472811895,0.4921026100593697,0.06194690265486735,10.944755571086779,813129050.0,120.0,0.06194690265486735,0
KOCI,0.7445090439276486,0.039561867022974886,0.29975728155339776,0.059061488673139095,1.911169392022689,2497444350.0,119.0,0.008474576271186418,0
KKGI,0.7438630490956072,0.021877344880793896,0.27712419974391866,0.17415441554436106,10.592915329968568,1063036100.0,324.0,0.03846153846153855,0
IMPC,0.7432170542635659,0.03940497994890988,0.22826086956521752,0.14084016710505964,1.6621069399859896,26436818500.0,1695.0,0.014970059880239583,0
KETR,0.7432170542635659,0.05731335767405633,0.45286838610027,0.28080556420637404,0.608291061895658,36269220250.0,995.0,0.005050505050504972,0
VICO,0.7412790697674418,0.02594433066284477,0.24283571777631718,0.1390728476821197,5.926902520928913,16914400.0,172.0,0.005847953216374213,0
BBLD,0.7399870801033592,0.03916840897500059,0.26951357466063297,0.10024509803921555,1.5548209789940999,39024750.0,670.0,0.0,0
SMLE,0.7399870801033592,0.044868952210054915,0.638276838447239,0.08938547486033532,0.8506209656041164,5073002400.0,210.0,-0.01869158878504673,0
MSIE,0.7380490956072351,0.056128533557063626,1.0340477648499693,0.4736468500443658,0.3557518904508783,1899169950.0,173.0,-0.005747126436781658,0
SMKM,0.7374031007751938,0.040150623145381925,0.5956634600702402,-0.009009009009008695,2.5273299663211475,362705350.0,95.0,-0.050000000000000044,0
LSIP,0.7370801033591731,0.024108878511827737,0.2815841398522163,0.16186959197711848,3.5297492187672646,17851754500.0,1695.0,-0.023054755043227626,0
EKAD,0.7370801033591731,0.07848389714785753,1.5275948273420026,0.2963569002778641,0.2703698333772311,4418981900.0,398.0,-0.00995024875621886,3
RELI,0.7361111111111112,0.02855687304247265,0.18024889602569183,0.14139296529233603,7.798803403385346,8315250.0,560.0,0.05660377358490565,0
TOWR,0.735142118863049,0.03389579681545926,0.20765857561790613,0.10830227041680773,2.7124422823654752,25355595600.0,414.0,-0.06334841628959276,0
PICO,0.7344961240310077,0.08286472952839781,0.6949198220257999,0.4551892551892549,0.2754190669465533,412833800.0,177.0,-0.01666666666666672,1
SOFA,0.7322351421188631,0.06285611095829717,0.5993985647022173,0.19152046783625742,0.47829344188859474,1895047100.0,350.0,0.011560693641618602,0
NRCA,0.7296511627906976,0.03901972665904457,0.32972170708157633,0.03079681896148423,1.8714040461520558,3746572000.0,585.0,-0.040983606557377095,0
GWSA,0.726421188630491,0.026728832916706607,0.3618574969618127,0.12484108822781592,1.612482510523392,252473250.0,158.0,0.019354838709677358,0
AHAP,0.726421188630491,0.0544555533767659,0.2602040816326523,-0.0030921459492890824,4.222793743313402,2490896700.0,104.0,-0.09565217391304348,0
BAJA,0.7235142118863049,0.08001857837211102,0.812832476448037,-0.2340532395781013,26.906348668631267,1459430400.0,350.0,0.25,3
LABS,0.7222222222222222,0.06451724175847465,0.2751273838760193,0.010809231668128083,1.6045281854945312,204254000.0,173.0,0.005813953488372103,0
JATI,0.7218992248062016,0.032731632261001155,0.2668310463121788,0.12607204116638093,1.3924586666467482,1901094850.0,117.0,0.008620689655172376,0
JAYA,0.7215762273901809,0.07463153173437287,0.3820204681864756,0.1763405196241019,0.5452179493814938,1262642950.0,160.0,0.0,0
VAST,0.7170542635658914,0.052390979869211866,0.10909090909090913,0.070175438596491,4.761522406815165,190909550.0,122.0,-0.016129032258064502,0
PTSP,0.7164082687338501,0.0948412815116857,0.4566580478345188,0.3458253702818923,0.2679995893944562,75498250.0,1245.0,0.01632653061224487,2
AADI,0.7144702842377261,0.025366720333845908,0.3888334406031366,0.1737247382704099,1.3572472487601688,135750842500.0,11975.0,-0.03232323232323231,0
DEFI,0.7109173126614987,0.08958739710107994,0.07766990291262155,0.026648351648351998,9.003761811915096,1264935650.0,111.0,-0.02631578947368418,1
GSMF,0.7109173126614986,0.08986513812398224,0.16598976299098744,0.03166496424923371,1.4884894768464507,597344700.0,101.0,-0.009803921568627416,1
COCO,0.7102713178294574,0.06565494658742085,0.7983386074444618,0.21744815991033062,0.27696740580820306,87470071900.0,133.0,-0.029197080291970767,3
NZIA,0.7099483204134367,0.10926193145609271,0.32690713101160873,0.31707818930041176,0.34781488722599874,4829696950.0,173.0,-0.03351955307262566,0
SGER,0.709625322997416,0.04065519561809552,0.789862809810393,0.37003519356460446,0.3675881625181021,33290500750.0,700.0,0.0,0
OILS,0.7080103359173127,0.02638330265503533,0.43529844569116016,0.11579880043620472,1.2738731799459369,2207825900.0,306.0,-0.019230769230769273,0
RODA,0.7076873385012921,0.03847990881644318,0.18028815628815575,0.015873015873015373,10.012725258712722,1021794550.0,64.0,-0.04477611940298509,0
APEX,0.7067183462532299,0.035989072260760244,0.48195506348116113,0.014808389355307927,1.411927791619534,3290366000.0,183.0,-0.051813471502590636,0
YPAS,0.7063953488372093,0.06495929774752039,1.6395890245313667,0.2040925266903919,0.20259119547003968,426405500.0,1340.0,-0.007407407407407418,3
KOKA,0.7060723514211886,0.05959176319966006,0.9505666163096476,-0.0563169996118128,1.764533539988805,2079854600.0,187.0,-0.010582010582010581,1
NIKL,0.7038113695090438,0.051362891047644056,0.23927981800455012,0.09696335078534024,0.9952224467488485,1201713450.0,216.0,-0.027027027027026973,0
PGJO,0.70187338501292,0.036569057035591435,0.29032258064516214,0.06451612903225867,1.2982426726731835,617329500.0,880.0,-0.005649717514124242,0
MEDC,0.7018733850129198,0.028210719124626072,0.3269241967612253,0.043097032596782325,1.9253186022101674,79660366250.0,1460.0,-0.042622950819672156,0
FIRE,0.6999354005167959,0.0430040046453916,0.2105794897427431,0.08771929824561364,1.255517822236639,3182097800.0,124.0,0.016393442622950838,0
KBLI,0.6996124031007752,0.032004908938132424,0.15871853980254302,0.12286843591191343,1.993615114235501,341400000.0,366.0,-0.005434782608695676,0
SMBR,0.6996124031007752,0.047045636281471855,0.18711656441717817,0.023621468719003724,2.009114296642581,841589900.0,172.0,-0.0337078651685393,0
RSGK,0.6992894056847545,0.028239321098055672,0.263313245603247,0.18050789293067893,1.2645880861850443,24656250.0,1075.0,0.0,0
SMIL,0.6986434108527132,0.024896443460202828,0.5628504337335536,0.1047266223811949,1.1700074817494948,17056705800.0,426.0,-0.009302325581395321,0
VRNA,0.6979974160206719,0.08161393259898869,0.21545893719806908,0.11822222222222267,0.7433234666500598,275388050.0,85.0,-0.05555555555555558,1
MGLV,0.6967054263565892,0.04662950964825584,0.8349025086557735,0.39342220582130194,0.21617221498299724,17227711250.0,14400.0,0.0,0
FISH,0.6963824289405685,0.0366612239569572,0.1773706161269426,0.074673771947803,1.8096607442401835,29211000.0,650.0,-0.022556390977443663,0
TMPO,0.6912144702842378,0.09290266804069751,1.1555458338941977,0.060535117056856214,0.2889023163346277,3524952700.0,151.0,-0.01948051948051943,2
AALI,0.6912144702842377,0.01918120875954499,0.4229152900753259,0.11834479320301594,1.7925485043341594,14447871250.0,8600.0,-0.008645533141210415,0
INAI,0.6895994832041343,0.015607489064973399,0.46616541353383534,0.058139534883721256,13.358310414368788,191526250.0,182.0,0.02824858757062154,1
TAPG,0.6883074935400517,0.03920393221154769,0.42234512609335995,0.15193392317767507,0.5950023923462654,36539443000.0,2210.0,-0.01777777777777778,0
NAYZ,0.687984496124031,0.04179168885223217,0.39876718824087276,0.25815470643056826,0.46956657823766224,2142528550.0,75.0,-0.013157894736842146,0
JAST,0.6876614987080103,0.054705623704918604,0.49763612966912785,0.26621379133555445,0.27635236135560837,1207949150.0,89.0,-0.011111111111111072,0
OBMD,0.6876614987080103,0.02892793921413313,0.2665843386846529,0.0426849136526557,1.8921838218219227,161701150.0,200.0,-0.019607843137254943,0
CUAN,0.6876614987080103,0.03773957751924661,0.5973890207199908,0.05930470347648309,0.7304663747043363,392367683750.0,925.0,-0.021164021164021163,0
MMLP,0.687015503875969,0.021143927202613585,0.15852376008737634,0.149872714649387,12.97107543429611,203449900.0,338.0,0.05624999999999991,0
INDR,0.687015503875969,0.03256836613463532,0.4508090334861987,0.15714285714285703,0.6856181463121527,83212500.0,2880.0,-0.013698630136986356,0
TRUS,0.6866925064599483,0.05179257057446553,0.6057389673876663,0.09540886249428993,0.4291782621471661,46282400.0,442.0,-0.030701754385964897,2
FAST,0.6857235142118863,0.05249491687885951,1.0788606445591555,-0.14623255159804538,3.1339445128005003,7153556200.0,426.0,-0.05752212389380529,0
SMKL,0.6847545219638242,0.021023761333035382,0.2305936073059358,0.08118047255677108,5.649437773520846,25683600.0,160.0,0.02564102564102555,0
ESTI,0.6841085271317829,0.06380893159031115,0.4056942637888665,-0.0185966557274575,1.3020261733108995,579422300.0,160.0,-0.041916167664670656,1
GULA,0.6815245478036176,0.02690427706516394,0.42970030662724756,0.16494698977659983,0.8383440016755433,19841922250.0,815.0,0.006172839506172867,0
CBPE,0.6799095607235143,0.045508093305939246,0.9996954005482794,-0.07600281491907068,1.883773096086255,67316600.0,505.0,0.01814516129032251,1
MBMA,0.6789405684754521,0.04096856241993709,0.1549024006296722,0.028658008658008383,2.1173174150408998,59601216900.0,545.0,0.04807692307692313,0
BFIN,0.6753875968992249,0.025666947642441967,0.36847999935540243,0.0034266808460357012,2.869489526489909,16163277500.0,965.0,-0.02030456852791873,0
IMJS,0.6744186046511629,0.044901120984232344,0.4186027215399921,0.1531249999999995,0.43859400812805943,747509300.0,189.0,0.005319148936170137,0
DSNG,0.6737726098191215,0.0256562881054087,0.3811110160793696,0.16306179775280927,0.9288705837455971,7401259250.0,1690.0,0.01807228915662651,0
CINT,0.6702196382428941,0.019758351037035184,0.1937295012228366,0.071757553426677,18.699058652054298,39655900.0,195.0,-0.034653465346534684,0
ABDA,0.6695736434108527,0.03393318300961479,0.4316363636363636,0.24000000000000044,0.4680168564060633,15899000.0,4960.0,-0.002012072434607659,0
PURI,0.6689276485788114,0.031805268553571485,0.18429614014794038,0.10713599692662279,1.2913778943224292,1101494850.0,159.0,0.006329113924050667,0
OLIV,0.6686046511627908,0.06179299301961679,0.2444444444444447,0.16613852421910336,0.4893365621346645,831598600.0,56.0,-0.01754385964912286,0
PDPP,0.6686046511627907,0.021651965404413137,0.29224283497626824,0.14252930087697724,1.401704890511181,62901400.0,340.0,0.0,0
EMAS,0.6666666666666667,0.045867804486536504,0.2758495736456974,-0.03688948675496695,2.5546884523084934,127957977500.0,7650.0,0.006578947368421018,0
LTLS,0.6640826873385013,0.03747789408579254,0.3230189885429462,0.16714235990254078,0.5749240547951817,165744500.0,1010.0,0.015075376884422065,0
NINE,0.6618217054263565,0.05427317428856278,0.18001525553012998,0.07132963988919672,0.9203945626548791,1080016050.0,85.0,-0.03409090909090906,0
WOMF,0.6618217054263565,0.031308435050859396,0.1779051335203028,0.02957633892885725,2.1417441966873074,81957500.0,280.0,0.01449275362318847,0
DFAM,0.6611757105943152,0.037853755407607347,0.13790970933828128,0.12332112332112377,1.197076193422894,959748850.0,92.0,-0.010752688172043001,0
HRTA,0.6608527131782946,0.026421528546783892,0.3988434327417376,0.07418709881090169,0.9840332855523021,17987263500.0,2200.0,0.032863849765258246,0
BOLA,0.6608527131782945,0.04044269199821293,0.18416666666666726,0.15216216216216227,0.8243732879029264,191413650.0,174.0,-0.011363636363636354,0
NIRO,0.6582687338501292,0.02861745767502044,0.44849043078154116,0.17767352339708853,0.5937441787679162,66298250.0,178.0,-0.016574585635359074,0
TINS,0.6579457364341086,0.025173168120910982,0.4580136072600218,0.21503474254880484,0.68550573370251,203437569000.0,4750.0,0.010638297872340496,0
PTBA,0.6572997416020672,0.02473376975545827,0.2707728786992516,0.2377184851694918,0.9608654805311807,113185215000.0,3090.0,-0.015923566878980888,0
BUMI,0.6540697674418604,0.032649571608745744,0.3535396481825068,0.021869244935543763,1.0370440094272735,643086229550.0,193.0,-0.044554455445544594,0
JSPT,0.6511627906976745,0.0198432676132973,0.2751103301732598,0.054038372272938506,2.4244515687475237,34701250.0,1465.0,-0.010135135135135087,0
SHIP,0.6489018087855297,0.043809375024110225,0.7862483349822929,0.07259454898939843,0.31332106829600376,266611500.0,2720.0,0.0036900369003689537,0
WINS,0.648578811369509,0.043007292976106434,0.1637162276975359,0.10909090909090868,0.8591010605878538,1385599500.0,610.0,0.0,0
DSFI,0.6479328165374678,0.017695904877474376,0.327455088658674,0.09708193041526392,1.751771205849711,575631850.0,92.0,-0.010752688172043001,0
LION,0.6447028423772609,0.033617260948752316,0.23196448390676871,0.0755813953488369,0.885500924322468,27371400.0,370.0,-0.010695187165775444,0
DIVA,0.6434108527131783,0.025358753599952655,0.3106344307137414,-0.009125067096082407,3.3542563390954157,373872350.0,142.0,-0.03401360544217691,0
MARK,0.6414728682170543,0.024106227639959614,0.27045597964185975,0.08228645946533364,1.1864247179503526,14713145500.0,1180.0,-0.052208835341365445,0
IFII,0.6408268733850129,0.03384428574909364,0.050000000000000044,0.03960396039603942,13.402866362467542,15866800.0,210.0,0.01941747572815533,0
NFCX,0.6408268733850129,0.023758747414558353,0.15384615384615352,0.06811145510835881,2.8661671049231656,16447750.0,1700.0,0.0,0
PART,0.6395348837209303,0.03808192970527345,0.11111111111111116,0.03006872852233644,1.9337786711338805,1076912850.0,110.0,-0.009009009009009028,0
ANTM,0.6385658914728682,0.020303085765218262,0.3055311482178469,0.10900493853104964,1.2348840524214422,363508885000.0,3340.0,0.018292682926829285,0
URBN,0.6382428940568475,0.027381638874275218,0.13650107152337476,0.08519003931847902,1.7415647818927111,30909100.0,230.0,0.00877192982456143,0
NEST,0.6382428940568475,0.019938825154036176,0.356821474872264,0.06496868043692094,1.3561192330306533,3678334750.0,740.0,0.013698630136986356,0
MAPI,0.6379198966408268,0.025419810305433166,0.1320754716981134,0.04276158623984716,5.0560815395006875,6635606000.0,1500.0,0.030927835051546282,0
NOBU,0.6363049095607235,0.023151040428356622,0.24087696941612657,0.03686031253727817,1.777009751992526,1080707350.0,530.0,-0.01851851851851849,0
SNLK,0.6350129198966408,0.026057356579062708,0.14716486397902329,0.08678776587486436,1.6294746221778527,3457420400.0,250.0,-0.03100775193798455,0
ASRM,0.6340439276485788,0.010238907604208489,0.23831041744085124,0.08185721953837888,191.0839210306317,4665100.0,290.0,0.013986013986013957,0
MMIX,0.6330749354005167,0.00873303878705893,0.9873027307596889,0.12432523616734126,1.4437055344988339,21984072750.0,860.0,0.0117647058823529,2
UCID,0.62984496124031,0.022371895552224977,0.4088397790055245,0.16438356164383539,0.7128426566941592,660482500.0,510.0,0.020000000000000018,0
SWID,0.6291989664082688,0.03329879994254208,0.4657938177557679,0.15722872508699792,0.2992521439736208,1186511800.0,124.0,-0.015873015873015928,0
RUNS,0.6272609819121446,0.03697000429800895,0.11475409836065564,0.0793650793650793,1.1953747492579754,69842700.0,68.0,-0.02857142857142858,0
FITT,0.625,0.05698966472748764,0.23194812849985236,0.19753616960320852,0.2761846476511323,601147100.0,440.0,0.00917431192660545,0
PEGE,0.6243540051679587,0.03272558928498726,0.3799706888128962,0.11652173913043451,0.41835486047670595,2638571950.0,132.0,-0.022222222222222254,1
GEMA,0.6227390180878554,0.035154736397891614,0.19871485943775147,0.1237951807228923,0.681225197871784,245304050.0,91.0,-0.010869565217391353,0
